Image,Mask
D:\Data\kits19\kits19segmentationstep1/Image/22_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/22_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/22_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/22_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/22_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/22_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/22_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/22_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/22_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/22_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/22_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/22_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/22_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/22_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/22_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/22_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/22_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/22_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/22_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/22_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/22_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/22_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/22_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/22_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/23_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/23_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_12.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_12.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_7.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_7.npy
D:\Data\kits19\kits19segmentationstep1/Image/24_8.npy,D:\Data\kits19\kits19segmentationstep1/Mask/24_8.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/25_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/25_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_12.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_12.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_7.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_7.npy
D:\Data\kits19\kits19segmentationstep1/Image/26_8.npy,D:\Data\kits19\kits19segmentationstep1/Mask/26_8.npy
D:\Data\kits19\kits19segmentationstep1/Image/27_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/27_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/27_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/27_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/27_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/27_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/27_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/27_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/27_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/27_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/27_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/27_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/27_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/27_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/27_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/27_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/27_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/27_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/27_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/27_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/27_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/27_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/27_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/27_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_12.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_12.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_30.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_30.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_31.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_31.npy
D:\Data\kits19\kits19segmentationstep1/Image/28_32.npy,D:\Data\kits19\kits19segmentationstep1/Mask/28_32.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/29_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/29_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/2_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/2_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/2_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/2_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/2_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/2_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/2_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/2_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/2_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/2_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/2_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/2_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/2_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/2_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/2_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/2_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/2_31.npy,D:\Data\kits19\kits19segmentationstep1/Mask/2_31.npy
D:\Data\kits19\kits19segmentationstep1/Image/2_32.npy,D:\Data\kits19\kits19segmentationstep1/Mask/2_32.npy
D:\Data\kits19\kits19segmentationstep1/Image/2_33.npy,D:\Data\kits19\kits19segmentationstep1/Mask/2_33.npy
D:\Data\kits19\kits19segmentationstep1/Image/2_34.npy,D:\Data\kits19\kits19segmentationstep1/Mask/2_34.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_10.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_10.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_11.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_11.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_12.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_12.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_8.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_8.npy
D:\Data\kits19\kits19segmentationstep1/Image/30_9.npy,D:\Data\kits19\kits19segmentationstep1/Mask/30_9.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_12.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_12.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/31_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/31_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/32_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/32_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/32_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/32_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/32_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/32_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/32_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/32_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/32_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/32_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/32_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/32_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/32_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/32_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/32_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/32_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/32_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/32_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/32_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/32_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/32_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/32_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/32_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/32_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_12.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_12.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/33_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/33_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/34_12.npy,D:\Data\kits19\kits19segmentationstep1/Mask/34_12.npy
D:\Data\kits19\kits19segmentationstep1/Image/34_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/34_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/34_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/34_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/34_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/34_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/34_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/34_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/34_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/34_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/34_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/34_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/34_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/34_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/34_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/34_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/34_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/34_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/34_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/34_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/34_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/34_23.npy
