Image,Mask
D:\Data\kits19\kits19tumorsegmentation/Image/1_160.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_160.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/1_162.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_162.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/1_165.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_165.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/1_173.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_173.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/1_180.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_180.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/1_187.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_187.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/1_191.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_191.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/1_77.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_77.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/1_80.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_80.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/1_86.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_86.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/1_92.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_92.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/1_93.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_93.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/1_95.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/1_95.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_10.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_10.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_13.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_13.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_14.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_14.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_16.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_16.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_25.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_25.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_26.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_26.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_27.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_27.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_32.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_32.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_36.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_36.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_38.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_38.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_44.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_44.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_45.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_45.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_48.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_48.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_51.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_51.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_59.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_59.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_61.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_61.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_62.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_62.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/200_7.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/200_7.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/201_97.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/201_97.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/202_19.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/202_19.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/202_21.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/202_21.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/202_26.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/202_26.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/202_27.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/202_27.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/202_35.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/202_35.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/202_44.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/202_44.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/202_46.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/202_46.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/202_50.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/202_50.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/202_52.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/202_52.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/202_60.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/202_60.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/202_8.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/202_8.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/203_106.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/203_106.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/203_108.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/203_108.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/203_114.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/203_114.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/203_121.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/203_121.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/203_122.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/203_122.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/203_89.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/203_89.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/204_35.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/204_35.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/204_36.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/204_36.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/204_39.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/204_39.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/204_47.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/204_47.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/204_49.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/204_49.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/204_56.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/204_56.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/204_72.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/204_72.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/204_77.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/204_77.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/205_20.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/205_20.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/205_26.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/205_26.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/205_42.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/205_42.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/205_43.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/205_43.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/205_83.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/205_83.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_51.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_51.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_53.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_53.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_58.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_58.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_64.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_64.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_69.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_69.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_70.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_70.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_73.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_73.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_75.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_75.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_76.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_76.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_80.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_80.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_81.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_81.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_86.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_86.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/206_87.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/206_87.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/207_68.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/207_68.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/207_76.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/207_76.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/208_45.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/208_45.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/208_46.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/208_46.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/208_50.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/208_50.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/208_51.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/208_51.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/208_59.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/208_59.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/208_61.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/208_61.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/208_64.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/208_64.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/209_83.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/209_83.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/209_85.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/209_85.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/209_96.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/209_96.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/209_98.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/209_98.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/209_99.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/209_99.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/20_46.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/20_46.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/20_47.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/20_47.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/20_56.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/20_56.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/21_16.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/21_16.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/21_17.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/21_17.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/21_18.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/21_18.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/21_23.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/21_23.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/21_26.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/21_26.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/21_29.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/21_29.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/21_7.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/21_7.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_167.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_167.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_169.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_169.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_170.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_170.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_179.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_179.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_184.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_184.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_185.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_185.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_187.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_187.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_190.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_190.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_194.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_194.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_200.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_200.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_201.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_201.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_204.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_204.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/22_207.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/22_207.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/23_10.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/23_10.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/23_18.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/23_18.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/23_25.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/23_25.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_106.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_106.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_113.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_113.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_63.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_63.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_65.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_65.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_68.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_68.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_74.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_74.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_78.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_78.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_79.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_79.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_80.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_80.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_88.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_88.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_90.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_90.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_91.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_91.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_97.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_97.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/24_98.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/24_98.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_103.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_103.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_17.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_17.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_24.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_24.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_27.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_27.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_29.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_29.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_33.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_33.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_40.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_40.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_59.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_59.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_64.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_64.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_67.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_67.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_74.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_74.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_75.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_75.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_82.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_82.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_83.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_83.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_84.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_84.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_88.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_88.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_89.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_89.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/25_98.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/25_98.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_105.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_105.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_106.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_106.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_108.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_108.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_109.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_109.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_111.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_111.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_112.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_112.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_113.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_113.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_116.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_116.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_117.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_117.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_125.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_125.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_129.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_129.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_133.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_133.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_136.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_136.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_147.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_147.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_148.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_148.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_153.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_153.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_168.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_168.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_171.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_171.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_172.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_172.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_186.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_186.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_187.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_187.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_192.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_192.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_196.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_196.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_210.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_210.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_216.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_216.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_222.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_222.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_225.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_225.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_238.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_238.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_239.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_239.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_241.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_241.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_243.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_243.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_244.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_244.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_251.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_251.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_256.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_256.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_258.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_258.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/26_270.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/26_270.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/27_136.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/27_136.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/27_143.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/27_143.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/27_145.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/27_145.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/27_147.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/27_147.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/27_167.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/27_167.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/27_168.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/27_168.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/27_177.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/27_177.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/27_179.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/27_179.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_18.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_18.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_19.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_19.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_27.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_27.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_30.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_30.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_40.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_40.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_47.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_47.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_49.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_49.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_5.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_5.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_54.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_54.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_60.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_60.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_64.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_64.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_67.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_67.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_71.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_71.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_87.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_87.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/28_93.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/28_93.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/29_105.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/29_105.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/29_106.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/29_106.bmp
