Image,Mask
D:\Data\KiTS\kits19segmentation/Image/163_200.npy,D:\Data\KiTS\kits19segmentation/Mask/163_200.npy
D:\Data\KiTS\kits19segmentation/Image/163_201.npy,D:\Data\KiTS\kits19segmentation/Mask/163_201.npy
D:\Data\KiTS\kits19segmentation/Image/163_202.npy,D:\Data\KiTS\kits19segmentation/Mask/163_202.npy
D:\Data\KiTS\kits19segmentation/Image/163_203.npy,D:\Data\KiTS\kits19segmentation/Mask/163_203.npy
D:\Data\KiTS\kits19segmentation/Image/163_205.npy,D:\Data\KiTS\kits19segmentation/Mask/163_205.npy
D:\Data\KiTS\kits19segmentation/Image/163_206.npy,D:\Data\KiTS\kits19segmentation/Mask/163_206.npy
D:\Data\KiTS\kits19segmentation/Image/163_207.npy,D:\Data\KiTS\kits19segmentation/Mask/163_207.npy
D:\Data\KiTS\kits19segmentation/Image/163_208.npy,D:\Data\KiTS\kits19segmentation/Mask/163_208.npy
D:\Data\KiTS\kits19segmentation/Image/163_209.npy,D:\Data\KiTS\kits19segmentation/Mask/163_209.npy
D:\Data\KiTS\kits19segmentation/Image/163_21.npy,D:\Data\KiTS\kits19segmentation/Mask/163_21.npy
D:\Data\KiTS\kits19segmentation/Image/163_22.npy,D:\Data\KiTS\kits19segmentation/Mask/163_22.npy
D:\Data\KiTS\kits19segmentation/Image/163_229.npy,D:\Data\KiTS\kits19segmentation/Mask/163_229.npy
D:\Data\KiTS\kits19segmentation/Image/163_23.npy,D:\Data\KiTS\kits19segmentation/Mask/163_23.npy
D:\Data\KiTS\kits19segmentation/Image/163_230.npy,D:\Data\KiTS\kits19segmentation/Mask/163_230.npy
D:\Data\KiTS\kits19segmentation/Image/163_231.npy,D:\Data\KiTS\kits19segmentation/Mask/163_231.npy
D:\Data\KiTS\kits19segmentation/Image/163_232.npy,D:\Data\KiTS\kits19segmentation/Mask/163_232.npy
D:\Data\KiTS\kits19segmentation/Image/163_233.npy,D:\Data\KiTS\kits19segmentation/Mask/163_233.npy
D:\Data\KiTS\kits19segmentation/Image/163_235.npy,D:\Data\KiTS\kits19segmentation/Mask/163_235.npy
D:\Data\KiTS\kits19segmentation/Image/163_236.npy,D:\Data\KiTS\kits19segmentation/Mask/163_236.npy
D:\Data\KiTS\kits19segmentation/Image/163_237.npy,D:\Data\KiTS\kits19segmentation/Mask/163_237.npy
D:\Data\KiTS\kits19segmentation/Image/163_238.npy,D:\Data\KiTS\kits19segmentation/Mask/163_238.npy
D:\Data\KiTS\kits19segmentation/Image/163_239.npy,D:\Data\KiTS\kits19segmentation/Mask/163_239.npy
D:\Data\KiTS\kits19segmentation/Image/163_241.npy,D:\Data\KiTS\kits19segmentation/Mask/163_241.npy
D:\Data\KiTS\kits19segmentation/Image/163_242.npy,D:\Data\KiTS\kits19segmentation/Mask/163_242.npy
D:\Data\KiTS\kits19segmentation/Image/163_243.npy,D:\Data\KiTS\kits19segmentation/Mask/163_243.npy
D:\Data\KiTS\kits19segmentation/Image/163_244.npy,D:\Data\KiTS\kits19segmentation/Mask/163_244.npy
D:\Data\KiTS\kits19segmentation/Image/163_245.npy,D:\Data\KiTS\kits19segmentation/Mask/163_245.npy
D:\Data\KiTS\kits19segmentation/Image/163_25.npy,D:\Data\KiTS\kits19segmentation/Mask/163_25.npy
D:\Data\KiTS\kits19segmentation/Image/163_26.npy,D:\Data\KiTS\kits19segmentation/Mask/163_26.npy
D:\Data\KiTS\kits19segmentation/Image/163_265.npy,D:\Data\KiTS\kits19segmentation/Mask/163_265.npy
D:\Data\KiTS\kits19segmentation/Image/163_266.npy,D:\Data\KiTS\kits19segmentation/Mask/163_266.npy
D:\Data\KiTS\kits19segmentation/Image/163_267.npy,D:\Data\KiTS\kits19segmentation/Mask/163_267.npy
D:\Data\KiTS\kits19segmentation/Image/163_268.npy,D:\Data\KiTS\kits19segmentation/Mask/163_268.npy
D:\Data\KiTS\kits19segmentation/Image/163_269.npy,D:\Data\KiTS\kits19segmentation/Mask/163_269.npy
D:\Data\KiTS\kits19segmentation/Image/163_27.npy,D:\Data\KiTS\kits19segmentation/Mask/163_27.npy
D:\Data\KiTS\kits19segmentation/Image/163_271.npy,D:\Data\KiTS\kits19segmentation/Mask/163_271.npy
D:\Data\KiTS\kits19segmentation/Image/163_272.npy,D:\Data\KiTS\kits19segmentation/Mask/163_272.npy
D:\Data\KiTS\kits19segmentation/Image/163_273.npy,D:\Data\KiTS\kits19segmentation/Mask/163_273.npy
D:\Data\KiTS\kits19segmentation/Image/163_274.npy,D:\Data\KiTS\kits19segmentation/Mask/163_274.npy
D:\Data\KiTS\kits19segmentation/Image/163_275.npy,D:\Data\KiTS\kits19segmentation/Mask/163_275.npy
D:\Data\KiTS\kits19segmentation/Image/163_277.npy,D:\Data\KiTS\kits19segmentation/Mask/163_277.npy
D:\Data\KiTS\kits19segmentation/Image/163_278.npy,D:\Data\KiTS\kits19segmentation/Mask/163_278.npy
D:\Data\KiTS\kits19segmentation/Image/163_279.npy,D:\Data\KiTS\kits19segmentation/Mask/163_279.npy
D:\Data\KiTS\kits19segmentation/Image/163_28.npy,D:\Data\KiTS\kits19segmentation/Mask/163_28.npy
D:\Data\KiTS\kits19segmentation/Image/163_280.npy,D:\Data\KiTS\kits19segmentation/Mask/163_280.npy
D:\Data\KiTS\kits19segmentation/Image/163_281.npy,D:\Data\KiTS\kits19segmentation/Mask/163_281.npy
D:\Data\KiTS\kits19segmentation/Image/163_301.npy,D:\Data\KiTS\kits19segmentation/Mask/163_301.npy
D:\Data\KiTS\kits19segmentation/Image/163_302.npy,D:\Data\KiTS\kits19segmentation/Mask/163_302.npy
D:\Data\KiTS\kits19segmentation/Image/163_303.npy,D:\Data\KiTS\kits19segmentation/Mask/163_303.npy
D:\Data\KiTS\kits19segmentation/Image/163_304.npy,D:\Data\KiTS\kits19segmentation/Mask/163_304.npy
D:\Data\KiTS\kits19segmentation/Image/163_305.npy,D:\Data\KiTS\kits19segmentation/Mask/163_305.npy
D:\Data\KiTS\kits19segmentation/Image/163_307.npy,D:\Data\KiTS\kits19segmentation/Mask/163_307.npy
D:\Data\KiTS\kits19segmentation/Image/163_308.npy,D:\Data\KiTS\kits19segmentation/Mask/163_308.npy
D:\Data\KiTS\kits19segmentation/Image/163_309.npy,D:\Data\KiTS\kits19segmentation/Mask/163_309.npy
D:\Data\KiTS\kits19segmentation/Image/163_310.npy,D:\Data\KiTS\kits19segmentation/Mask/163_310.npy
D:\Data\KiTS\kits19segmentation/Image/163_311.npy,D:\Data\KiTS\kits19segmentation/Mask/163_311.npy
D:\Data\KiTS\kits19segmentation/Image/163_313.npy,D:\Data\KiTS\kits19segmentation/Mask/163_313.npy
D:\Data\KiTS\kits19segmentation/Image/163_314.npy,D:\Data\KiTS\kits19segmentation/Mask/163_314.npy
D:\Data\KiTS\kits19segmentation/Image/163_315.npy,D:\Data\KiTS\kits19segmentation/Mask/163_315.npy
D:\Data\KiTS\kits19segmentation/Image/163_316.npy,D:\Data\KiTS\kits19segmentation/Mask/163_316.npy
D:\Data\KiTS\kits19segmentation/Image/163_317.npy,D:\Data\KiTS\kits19segmentation/Mask/163_317.npy
D:\Data\KiTS\kits19segmentation/Image/163_337.npy,D:\Data\KiTS\kits19segmentation/Mask/163_337.npy
D:\Data\KiTS\kits19segmentation/Image/163_338.npy,D:\Data\KiTS\kits19segmentation/Mask/163_338.npy
D:\Data\KiTS\kits19segmentation/Image/163_339.npy,D:\Data\KiTS\kits19segmentation/Mask/163_339.npy
D:\Data\KiTS\kits19segmentation/Image/163_340.npy,D:\Data\KiTS\kits19segmentation/Mask/163_340.npy
D:\Data\KiTS\kits19segmentation/Image/163_341.npy,D:\Data\KiTS\kits19segmentation/Mask/163_341.npy
D:\Data\KiTS\kits19segmentation/Image/163_343.npy,D:\Data\KiTS\kits19segmentation/Mask/163_343.npy
D:\Data\KiTS\kits19segmentation/Image/163_344.npy,D:\Data\KiTS\kits19segmentation/Mask/163_344.npy
D:\Data\KiTS\kits19segmentation/Image/163_345.npy,D:\Data\KiTS\kits19segmentation/Mask/163_345.npy
D:\Data\KiTS\kits19segmentation/Image/163_346.npy,D:\Data\KiTS\kits19segmentation/Mask/163_346.npy
D:\Data\KiTS\kits19segmentation/Image/163_347.npy,D:\Data\KiTS\kits19segmentation/Mask/163_347.npy
D:\Data\KiTS\kits19segmentation/Image/163_349.npy,D:\Data\KiTS\kits19segmentation/Mask/163_349.npy
D:\Data\KiTS\kits19segmentation/Image/163_350.npy,D:\Data\KiTS\kits19segmentation/Mask/163_350.npy
D:\Data\KiTS\kits19segmentation/Image/163_351.npy,D:\Data\KiTS\kits19segmentation/Mask/163_351.npy
D:\Data\KiTS\kits19segmentation/Image/163_352.npy,D:\Data\KiTS\kits19segmentation/Mask/163_352.npy
D:\Data\KiTS\kits19segmentation/Image/163_353.npy,D:\Data\KiTS\kits19segmentation/Mask/163_353.npy
D:\Data\KiTS\kits19segmentation/Image/163_373.npy,D:\Data\KiTS\kits19segmentation/Mask/163_373.npy
D:\Data\KiTS\kits19segmentation/Image/163_374.npy,D:\Data\KiTS\kits19segmentation/Mask/163_374.npy
D:\Data\KiTS\kits19segmentation/Image/163_375.npy,D:\Data\KiTS\kits19segmentation/Mask/163_375.npy
D:\Data\KiTS\kits19segmentation/Image/163_376.npy,D:\Data\KiTS\kits19segmentation/Mask/163_376.npy
D:\Data\KiTS\kits19segmentation/Image/163_377.npy,D:\Data\KiTS\kits19segmentation/Mask/163_377.npy
D:\Data\KiTS\kits19segmentation/Image/163_379.npy,D:\Data\KiTS\kits19segmentation/Mask/163_379.npy
D:\Data\KiTS\kits19segmentation/Image/163_380.npy,D:\Data\KiTS\kits19segmentation/Mask/163_380.npy
D:\Data\KiTS\kits19segmentation/Image/163_381.npy,D:\Data\KiTS\kits19segmentation/Mask/163_381.npy
D:\Data\KiTS\kits19segmentation/Image/163_382.npy,D:\Data\KiTS\kits19segmentation/Mask/163_382.npy
D:\Data\KiTS\kits19segmentation/Image/163_383.npy,D:\Data\KiTS\kits19segmentation/Mask/163_383.npy
D:\Data\KiTS\kits19segmentation/Image/163_385.npy,D:\Data\KiTS\kits19segmentation/Mask/163_385.npy
D:\Data\KiTS\kits19segmentation/Image/163_386.npy,D:\Data\KiTS\kits19segmentation/Mask/163_386.npy
D:\Data\KiTS\kits19segmentation/Image/163_387.npy,D:\Data\KiTS\kits19segmentation/Mask/163_387.npy
D:\Data\KiTS\kits19segmentation/Image/163_388.npy,D:\Data\KiTS\kits19segmentation/Mask/163_388.npy
D:\Data\KiTS\kits19segmentation/Image/163_389.npy,D:\Data\KiTS\kits19segmentation/Mask/163_389.npy
D:\Data\KiTS\kits19segmentation/Image/163_409.npy,D:\Data\KiTS\kits19segmentation/Mask/163_409.npy
D:\Data\KiTS\kits19segmentation/Image/163_410.npy,D:\Data\KiTS\kits19segmentation/Mask/163_410.npy
D:\Data\KiTS\kits19segmentation/Image/163_411.npy,D:\Data\KiTS\kits19segmentation/Mask/163_411.npy
D:\Data\KiTS\kits19segmentation/Image/163_412.npy,D:\Data\KiTS\kits19segmentation/Mask/163_412.npy
D:\Data\KiTS\kits19segmentation/Image/163_413.npy,D:\Data\KiTS\kits19segmentation/Mask/163_413.npy
D:\Data\KiTS\kits19segmentation/Image/163_415.npy,D:\Data\KiTS\kits19segmentation/Mask/163_415.npy
D:\Data\KiTS\kits19segmentation/Image/163_416.npy,D:\Data\KiTS\kits19segmentation/Mask/163_416.npy
D:\Data\KiTS\kits19segmentation/Image/163_417.npy,D:\Data\KiTS\kits19segmentation/Mask/163_417.npy
D:\Data\KiTS\kits19segmentation/Image/163_418.npy,D:\Data\KiTS\kits19segmentation/Mask/163_418.npy
D:\Data\KiTS\kits19segmentation/Image/163_419.npy,D:\Data\KiTS\kits19segmentation/Mask/163_419.npy
D:\Data\KiTS\kits19segmentation/Image/163_421.npy,D:\Data\KiTS\kits19segmentation/Mask/163_421.npy
D:\Data\KiTS\kits19segmentation/Image/163_422.npy,D:\Data\KiTS\kits19segmentation/Mask/163_422.npy
D:\Data\KiTS\kits19segmentation/Image/163_423.npy,D:\Data\KiTS\kits19segmentation/Mask/163_423.npy
D:\Data\KiTS\kits19segmentation/Image/163_424.npy,D:\Data\KiTS\kits19segmentation/Mask/163_424.npy
D:\Data\KiTS\kits19segmentation/Image/163_425.npy,D:\Data\KiTS\kits19segmentation/Mask/163_425.npy
D:\Data\KiTS\kits19segmentation/Image/163_445.npy,D:\Data\KiTS\kits19segmentation/Mask/163_445.npy
D:\Data\KiTS\kits19segmentation/Image/163_446.npy,D:\Data\KiTS\kits19segmentation/Mask/163_446.npy
D:\Data\KiTS\kits19segmentation/Image/163_447.npy,D:\Data\KiTS\kits19segmentation/Mask/163_447.npy
D:\Data\KiTS\kits19segmentation/Image/163_448.npy,D:\Data\KiTS\kits19segmentation/Mask/163_448.npy
D:\Data\KiTS\kits19segmentation/Image/163_449.npy,D:\Data\KiTS\kits19segmentation/Mask/163_449.npy
D:\Data\KiTS\kits19segmentation/Image/163_451.npy,D:\Data\KiTS\kits19segmentation/Mask/163_451.npy
D:\Data\KiTS\kits19segmentation/Image/163_452.npy,D:\Data\KiTS\kits19segmentation/Mask/163_452.npy
D:\Data\KiTS\kits19segmentation/Image/163_453.npy,D:\Data\KiTS\kits19segmentation/Mask/163_453.npy
D:\Data\KiTS\kits19segmentation/Image/163_454.npy,D:\Data\KiTS\kits19segmentation/Mask/163_454.npy
D:\Data\KiTS\kits19segmentation/Image/163_455.npy,D:\Data\KiTS\kits19segmentation/Mask/163_455.npy
D:\Data\KiTS\kits19segmentation/Image/163_457.npy,D:\Data\KiTS\kits19segmentation/Mask/163_457.npy
D:\Data\KiTS\kits19segmentation/Image/163_458.npy,D:\Data\KiTS\kits19segmentation/Mask/163_458.npy
D:\Data\KiTS\kits19segmentation/Image/163_49.npy,D:\Data\KiTS\kits19segmentation/Mask/163_49.npy
D:\Data\KiTS\kits19segmentation/Image/163_50.npy,D:\Data\KiTS\kits19segmentation/Mask/163_50.npy
D:\Data\KiTS\kits19segmentation/Image/163_51.npy,D:\Data\KiTS\kits19segmentation/Mask/163_51.npy
D:\Data\KiTS\kits19segmentation/Image/163_52.npy,D:\Data\KiTS\kits19segmentation/Mask/163_52.npy
D:\Data\KiTS\kits19segmentation/Image/163_53.npy,D:\Data\KiTS\kits19segmentation/Mask/163_53.npy
D:\Data\KiTS\kits19segmentation/Image/163_55.npy,D:\Data\KiTS\kits19segmentation/Mask/163_55.npy
D:\Data\KiTS\kits19segmentation/Image/163_56.npy,D:\Data\KiTS\kits19segmentation/Mask/163_56.npy
D:\Data\KiTS\kits19segmentation/Image/163_57.npy,D:\Data\KiTS\kits19segmentation/Mask/163_57.npy
D:\Data\KiTS\kits19segmentation/Image/163_58.npy,D:\Data\KiTS\kits19segmentation/Mask/163_58.npy
D:\Data\KiTS\kits19segmentation/Image/163_59.npy,D:\Data\KiTS\kits19segmentation/Mask/163_59.npy
D:\Data\KiTS\kits19segmentation/Image/163_61.npy,D:\Data\KiTS\kits19segmentation/Mask/163_61.npy
D:\Data\KiTS\kits19segmentation/Image/163_62.npy,D:\Data\KiTS\kits19segmentation/Mask/163_62.npy
D:\Data\KiTS\kits19segmentation/Image/163_63.npy,D:\Data\KiTS\kits19segmentation/Mask/163_63.npy
D:\Data\KiTS\kits19segmentation/Image/163_64.npy,D:\Data\KiTS\kits19segmentation/Mask/163_64.npy
D:\Data\KiTS\kits19segmentation/Image/163_65.npy,D:\Data\KiTS\kits19segmentation/Mask/163_65.npy
D:\Data\KiTS\kits19segmentation/Image/163_85.npy,D:\Data\KiTS\kits19segmentation/Mask/163_85.npy
D:\Data\KiTS\kits19segmentation/Image/163_86.npy,D:\Data\KiTS\kits19segmentation/Mask/163_86.npy
D:\Data\KiTS\kits19segmentation/Image/163_87.npy,D:\Data\KiTS\kits19segmentation/Mask/163_87.npy
D:\Data\KiTS\kits19segmentation/Image/163_88.npy,D:\Data\KiTS\kits19segmentation/Mask/163_88.npy
D:\Data\KiTS\kits19segmentation/Image/163_89.npy,D:\Data\KiTS\kits19segmentation/Mask/163_89.npy
D:\Data\KiTS\kits19segmentation/Image/163_91.npy,D:\Data\KiTS\kits19segmentation/Mask/163_91.npy
D:\Data\KiTS\kits19segmentation/Image/163_92.npy,D:\Data\KiTS\kits19segmentation/Mask/163_92.npy
D:\Data\KiTS\kits19segmentation/Image/163_93.npy,D:\Data\KiTS\kits19segmentation/Mask/163_93.npy
D:\Data\KiTS\kits19segmentation/Image/163_94.npy,D:\Data\KiTS\kits19segmentation/Mask/163_94.npy
D:\Data\KiTS\kits19segmentation/Image/163_95.npy,D:\Data\KiTS\kits19segmentation/Mask/163_95.npy
D:\Data\KiTS\kits19segmentation/Image/163_97.npy,D:\Data\KiTS\kits19segmentation/Mask/163_97.npy
D:\Data\KiTS\kits19segmentation/Image/163_98.npy,D:\Data\KiTS\kits19segmentation/Mask/163_98.npy
D:\Data\KiTS\kits19segmentation/Image/163_99.npy,D:\Data\KiTS\kits19segmentation/Mask/163_99.npy
D:\Data\KiTS\kits19segmentation/Image/164_100.npy,D:\Data\KiTS\kits19segmentation/Mask/164_100.npy
D:\Data\KiTS\kits19segmentation/Image/164_101.npy,D:\Data\KiTS\kits19segmentation/Mask/164_101.npy
D:\Data\KiTS\kits19segmentation/Image/164_121.npy,D:\Data\KiTS\kits19segmentation/Mask/164_121.npy
D:\Data\KiTS\kits19segmentation/Image/164_122.npy,D:\Data\KiTS\kits19segmentation/Mask/164_122.npy
D:\Data\KiTS\kits19segmentation/Image/164_123.npy,D:\Data\KiTS\kits19segmentation/Mask/164_123.npy
D:\Data\KiTS\kits19segmentation/Image/164_124.npy,D:\Data\KiTS\kits19segmentation/Mask/164_124.npy
D:\Data\KiTS\kits19segmentation/Image/164_125.npy,D:\Data\KiTS\kits19segmentation/Mask/164_125.npy
D:\Data\KiTS\kits19segmentation/Image/164_126.npy,D:\Data\KiTS\kits19segmentation/Mask/164_126.npy
D:\Data\KiTS\kits19segmentation/Image/164_127.npy,D:\Data\KiTS\kits19segmentation/Mask/164_127.npy
D:\Data\KiTS\kits19segmentation/Image/164_128.npy,D:\Data\KiTS\kits19segmentation/Mask/164_128.npy
D:\Data\KiTS\kits19segmentation/Image/164_129.npy,D:\Data\KiTS\kits19segmentation/Mask/164_129.npy
D:\Data\KiTS\kits19segmentation/Image/164_130.npy,D:\Data\KiTS\kits19segmentation/Mask/164_130.npy
D:\Data\KiTS\kits19segmentation/Image/164_131.npy,D:\Data\KiTS\kits19segmentation/Mask/164_131.npy
D:\Data\KiTS\kits19segmentation/Image/164_132.npy,D:\Data\KiTS\kits19segmentation/Mask/164_132.npy
D:\Data\KiTS\kits19segmentation/Image/164_133.npy,D:\Data\KiTS\kits19segmentation/Mask/164_133.npy
D:\Data\KiTS\kits19segmentation/Image/164_134.npy,D:\Data\KiTS\kits19segmentation/Mask/164_134.npy
D:\Data\KiTS\kits19segmentation/Image/164_135.npy,D:\Data\KiTS\kits19segmentation/Mask/164_135.npy
D:\Data\KiTS\kits19segmentation/Image/164_136.npy,D:\Data\KiTS\kits19segmentation/Mask/164_136.npy
D:\Data\KiTS\kits19segmentation/Image/164_137.npy,D:\Data\KiTS\kits19segmentation/Mask/164_137.npy
D:\Data\KiTS\kits19segmentation/Image/164_157.npy,D:\Data\KiTS\kits19segmentation/Mask/164_157.npy
D:\Data\KiTS\kits19segmentation/Image/164_158.npy,D:\Data\KiTS\kits19segmentation/Mask/164_158.npy
D:\Data\KiTS\kits19segmentation/Image/164_159.npy,D:\Data\KiTS\kits19segmentation/Mask/164_159.npy
D:\Data\KiTS\kits19segmentation/Image/164_160.npy,D:\Data\KiTS\kits19segmentation/Mask/164_160.npy
D:\Data\KiTS\kits19segmentation/Image/164_161.npy,D:\Data\KiTS\kits19segmentation/Mask/164_161.npy
D:\Data\KiTS\kits19segmentation/Image/164_162.npy,D:\Data\KiTS\kits19segmentation/Mask/164_162.npy
D:\Data\KiTS\kits19segmentation/Image/164_163.npy,D:\Data\KiTS\kits19segmentation/Mask/164_163.npy
D:\Data\KiTS\kits19segmentation/Image/164_164.npy,D:\Data\KiTS\kits19segmentation/Mask/164_164.npy
D:\Data\KiTS\kits19segmentation/Image/164_165.npy,D:\Data\KiTS\kits19segmentation/Mask/164_165.npy
D:\Data\KiTS\kits19segmentation/Image/164_166.npy,D:\Data\KiTS\kits19segmentation/Mask/164_166.npy
D:\Data\KiTS\kits19segmentation/Image/164_167.npy,D:\Data\KiTS\kits19segmentation/Mask/164_167.npy
D:\Data\KiTS\kits19segmentation/Image/164_168.npy,D:\Data\KiTS\kits19segmentation/Mask/164_168.npy
D:\Data\KiTS\kits19segmentation/Image/164_169.npy,D:\Data\KiTS\kits19segmentation/Mask/164_169.npy
D:\Data\KiTS\kits19segmentation/Image/164_170.npy,D:\Data\KiTS\kits19segmentation/Mask/164_170.npy
D:\Data\KiTS\kits19segmentation/Image/164_171.npy,D:\Data\KiTS\kits19segmentation/Mask/164_171.npy
D:\Data\KiTS\kits19segmentation/Image/164_172.npy,D:\Data\KiTS\kits19segmentation/Mask/164_172.npy
D:\Data\KiTS\kits19segmentation/Image/164_173.npy,D:\Data\KiTS\kits19segmentation/Mask/164_173.npy
D:\Data\KiTS\kits19segmentation/Image/164_18.npy,D:\Data\KiTS\kits19segmentation/Mask/164_18.npy
D:\Data\KiTS\kits19segmentation/Image/164_19.npy,D:\Data\KiTS\kits19segmentation/Mask/164_19.npy
D:\Data\KiTS\kits19segmentation/Image/164_192.npy,D:\Data\KiTS\kits19segmentation/Mask/164_192.npy
D:\Data\KiTS\kits19segmentation/Image/164_193.npy,D:\Data\KiTS\kits19segmentation/Mask/164_193.npy
D:\Data\KiTS\kits19segmentation/Image/164_194.npy,D:\Data\KiTS\kits19segmentation/Mask/164_194.npy
D:\Data\KiTS\kits19segmentation/Image/164_195.npy,D:\Data\KiTS\kits19segmentation/Mask/164_195.npy
D:\Data\KiTS\kits19segmentation/Image/164_196.npy,D:\Data\KiTS\kits19segmentation/Mask/164_196.npy
D:\Data\KiTS\kits19segmentation/Image/164_197.npy,D:\Data\KiTS\kits19segmentation/Mask/164_197.npy
D:\Data\KiTS\kits19segmentation/Image/164_198.npy,D:\Data\KiTS\kits19segmentation/Mask/164_198.npy
D:\Data\KiTS\kits19segmentation/Image/164_199.npy,D:\Data\KiTS\kits19segmentation/Mask/164_199.npy
D:\Data\KiTS\kits19segmentation/Image/164_20.npy,D:\Data\KiTS\kits19segmentation/Mask/164_20.npy
D:\Data\KiTS\kits19segmentation/Image/164_200.npy,D:\Data\KiTS\kits19segmentation/Mask/164_200.npy
D:\Data\KiTS\kits19segmentation/Image/164_201.npy,D:\Data\KiTS\kits19segmentation/Mask/164_201.npy
D:\Data\KiTS\kits19segmentation/Image/164_202.npy,D:\Data\KiTS\kits19segmentation/Mask/164_202.npy
D:\Data\KiTS\kits19segmentation/Image/164_203.npy,D:\Data\KiTS\kits19segmentation/Mask/164_203.npy
D:\Data\KiTS\kits19segmentation/Image/164_204.npy,D:\Data\KiTS\kits19segmentation/Mask/164_204.npy
D:\Data\KiTS\kits19segmentation/Image/164_205.npy,D:\Data\KiTS\kits19segmentation/Mask/164_205.npy
D:\Data\KiTS\kits19segmentation/Image/164_206.npy,D:\Data\KiTS\kits19segmentation/Mask/164_206.npy
D:\Data\KiTS\kits19segmentation/Image/164_207.npy,D:\Data\KiTS\kits19segmentation/Mask/164_207.npy
D:\Data\KiTS\kits19segmentation/Image/164_208.npy,D:\Data\KiTS\kits19segmentation/Mask/164_208.npy
D:\Data\KiTS\kits19segmentation/Image/164_209.npy,D:\Data\KiTS\kits19segmentation/Mask/164_209.npy
D:\Data\KiTS\kits19segmentation/Image/164_21.npy,D:\Data\KiTS\kits19segmentation/Mask/164_21.npy
D:\Data\KiTS\kits19segmentation/Image/164_22.npy,D:\Data\KiTS\kits19segmentation/Mask/164_22.npy
D:\Data\KiTS\kits19segmentation/Image/164_228.npy,D:\Data\KiTS\kits19segmentation/Mask/164_228.npy
D:\Data\KiTS\kits19segmentation/Image/164_229.npy,D:\Data\KiTS\kits19segmentation/Mask/164_229.npy
D:\Data\KiTS\kits19segmentation/Image/164_23.npy,D:\Data\KiTS\kits19segmentation/Mask/164_23.npy
D:\Data\KiTS\kits19segmentation/Image/164_230.npy,D:\Data\KiTS\kits19segmentation/Mask/164_230.npy
D:\Data\KiTS\kits19segmentation/Image/164_231.npy,D:\Data\KiTS\kits19segmentation/Mask/164_231.npy
D:\Data\KiTS\kits19segmentation/Image/164_232.npy,D:\Data\KiTS\kits19segmentation/Mask/164_232.npy
D:\Data\KiTS\kits19segmentation/Image/164_233.npy,D:\Data\KiTS\kits19segmentation/Mask/164_233.npy
D:\Data\KiTS\kits19segmentation/Image/164_234.npy,D:\Data\KiTS\kits19segmentation/Mask/164_234.npy
D:\Data\KiTS\kits19segmentation/Image/164_235.npy,D:\Data\KiTS\kits19segmentation/Mask/164_235.npy
D:\Data\KiTS\kits19segmentation/Image/164_236.npy,D:\Data\KiTS\kits19segmentation/Mask/164_236.npy
D:\Data\KiTS\kits19segmentation/Image/164_237.npy,D:\Data\KiTS\kits19segmentation/Mask/164_237.npy
D:\Data\KiTS\kits19segmentation/Image/164_238.npy,D:\Data\KiTS\kits19segmentation/Mask/164_238.npy
D:\Data\KiTS\kits19segmentation/Image/164_239.npy,D:\Data\KiTS\kits19segmentation/Mask/164_239.npy
D:\Data\KiTS\kits19segmentation/Image/164_24.npy,D:\Data\KiTS\kits19segmentation/Mask/164_24.npy
D:\Data\KiTS\kits19segmentation/Image/164_240.npy,D:\Data\KiTS\kits19segmentation/Mask/164_240.npy
D:\Data\KiTS\kits19segmentation/Image/164_241.npy,D:\Data\KiTS\kits19segmentation/Mask/164_241.npy
D:\Data\KiTS\kits19segmentation/Image/164_242.npy,D:\Data\KiTS\kits19segmentation/Mask/164_242.npy
D:\Data\KiTS\kits19segmentation/Image/164_243.npy,D:\Data\KiTS\kits19segmentation/Mask/164_243.npy
D:\Data\KiTS\kits19segmentation/Image/164_244.npy,D:\Data\KiTS\kits19segmentation/Mask/164_244.npy
D:\Data\KiTS\kits19segmentation/Image/164_245.npy,D:\Data\KiTS\kits19segmentation/Mask/164_245.npy
D:\Data\KiTS\kits19segmentation/Image/164_25.npy,D:\Data\KiTS\kits19segmentation/Mask/164_25.npy
D:\Data\KiTS\kits19segmentation/Image/164_26.npy,D:\Data\KiTS\kits19segmentation/Mask/164_26.npy
D:\Data\KiTS\kits19segmentation/Image/164_264.npy,D:\Data\KiTS\kits19segmentation/Mask/164_264.npy
D:\Data\KiTS\kits19segmentation/Image/164_265.npy,D:\Data\KiTS\kits19segmentation/Mask/164_265.npy
D:\Data\KiTS\kits19segmentation/Image/164_266.npy,D:\Data\KiTS\kits19segmentation/Mask/164_266.npy
D:\Data\KiTS\kits19segmentation/Image/164_267.npy,D:\Data\KiTS\kits19segmentation/Mask/164_267.npy
D:\Data\KiTS\kits19segmentation/Image/164_268.npy,D:\Data\KiTS\kits19segmentation/Mask/164_268.npy
D:\Data\KiTS\kits19segmentation/Image/164_269.npy,D:\Data\KiTS\kits19segmentation/Mask/164_269.npy
D:\Data\KiTS\kits19segmentation/Image/164_27.npy,D:\Data\KiTS\kits19segmentation/Mask/164_27.npy
D:\Data\KiTS\kits19segmentation/Image/164_270.npy,D:\Data\KiTS\kits19segmentation/Mask/164_270.npy
D:\Data\KiTS\kits19segmentation/Image/164_271.npy,D:\Data\KiTS\kits19segmentation/Mask/164_271.npy
D:\Data\KiTS\kits19segmentation/Image/164_272.npy,D:\Data\KiTS\kits19segmentation/Mask/164_272.npy
