Image,Mask
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_130.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_130.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_135.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_135.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_136.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_136.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_21.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_21.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_22.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_22.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_27.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_27.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_28.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_28.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_57.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_57.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_58.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_58.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_63.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_63.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_64.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_64.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_93.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_93.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_94.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_94.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/200_99.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/200_99.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/201_21.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/201_21.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/201_22.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/201_22.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/201_27.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/201_27.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/201_28.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/201_28.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_100.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_100.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_129.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_129.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_130.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_130.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_135.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_135.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_136.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_136.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_15.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_15.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_16.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_16.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_21.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_21.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_22.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_22.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_27.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_27.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_28.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_28.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_51.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_51.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_52.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_52.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_57.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_57.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_58.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_58.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_63.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_63.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_64.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_64.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_93.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_93.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_94.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_94.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/202_99.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/202_99.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/203_100.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/203_100.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/203_101.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/203_101.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/203_22.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/203_22.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/203_23.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/203_23.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/203_28.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/203_28.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/203_29.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/203_29.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/203_58.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/203_58.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/203_59.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/203_59.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/203_64.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/203_64.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/203_65.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/203_65.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/203_94.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/203_94.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/203_95.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/203_95.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_126.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_126.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_127.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_127.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_128.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_128.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_132.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_132.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_133.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_133.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_134.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_134.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_162.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_162.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_163.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_163.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_164.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_164.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_168.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_168.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_169.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_169.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_170.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_170.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_18.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_18.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_19.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_19.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_20.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_20.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_24.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_24.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_25.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_25.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_26.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_26.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_54.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_54.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_55.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_55.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_56.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_56.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_60.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_60.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_61.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_61.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_62.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_62.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_90.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_90.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_91.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_91.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_92.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_92.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_96.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_96.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_97.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_97.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/204_98.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/204_98.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_100.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_100.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_129.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_129.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_130.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_130.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_135.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_135.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_136.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_136.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_165.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_165.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_166.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_166.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_171.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_171.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_172.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_172.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_21.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_21.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_22.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_22.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_27.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_27.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_28.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_28.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_57.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_57.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_58.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_58.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_63.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_63.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_64.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_64.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_93.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_93.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_94.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_94.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/205_99.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/205_99.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_123.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_123.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_124.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_124.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_129.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_129.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_130.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_130.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_15.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_15.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_16.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_16.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_21.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_21.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_22.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_22.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_51.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_51.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_52.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_52.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_57.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_57.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_58.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_58.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_87.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_87.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_88.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_88.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_93.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_93.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/206_94.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/206_94.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/207_21.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/207_21.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/207_22.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/207_22.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/207_27.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/207_27.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/207_28.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/207_28.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/208_42.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/208_42.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/208_43.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/208_43.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/208_44.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/208_44.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/208_45.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/208_45.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/208_54.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/208_54.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/208_55.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/208_55.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/208_56.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/208_56.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/208_57.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/208_57.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/209_21.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/209_21.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/209_22.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/209_22.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/209_27.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/209_27.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/209_28.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/209_28.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/20_21.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/20_21.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/20_22.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/20_22.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/20_27.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/20_27.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/20_28.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/20_28.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/21_15.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/21_15.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/21_16.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/21_16.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/21_21.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/21_21.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/21_22.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/21_22.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/22_13.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/22_13.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/22_14.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/22_14.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/22_19.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/22_19.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/22_20.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/22_20.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/22_49.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/22_49.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/22_50.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/22_50.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/22_55.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/22_55.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/22_56.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/22_56.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/22_85.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/22_85.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/22_86.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/22_86.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/22_91.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/22_91.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/22_92.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/22_92.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/23_19.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/23_19.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/23_20.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/23_20.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/23_25.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/23_25.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/23_26.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/23_26.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_115.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_115.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_116.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_116.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_120.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_120.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_121.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_121.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_122.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_122.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_126.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_126.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_127.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_127.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_128.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_128.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_13.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_13.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_14.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_14.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_19.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_19.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_20.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_20.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_43.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_43.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_44.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_44.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_48.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_48.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_49.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_49.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_50.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_50.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_54.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_54.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_55.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_55.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_56.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_56.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_79.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_79.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_80.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_80.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_84.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_84.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_85.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_85.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_86.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_86.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_90.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_90.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_91.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_91.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/24_92.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/24_92.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_100.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_100.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_101.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_101.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_123.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_123.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_124.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_124.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_125.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_125.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_129.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_129.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_130.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_130.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_131.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_131.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_135.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_135.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_136.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_136.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_137.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_137.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_15.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_15.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_159.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_159.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_16.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_16.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_160.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_160.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_161.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_161.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_165.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_165.npy
D:\Data\kits19\kits19tumor3dsegmentation/Image/25_166.npy,D:\Data\kits19\kits19tumor3dsegmentation/Mask/25_166.npy
